OBJECTID,Sample_Date,Lat_deg_,Long_deg_,Pieces_KM2,Normalized
636,2004-04-19,20.27,-156.47,0,0
637,2004-11-16,20.27,-156.47,0,0
638,2005-03-04,20.27,-156.47,0,0
639,2005-08-19,20.27,-156.47,0,0
640,2005-12-23,20.27,-156.47,0,0
641,2006-10-16,20.27,-156.47,0,0
642,2007-03-11,20.27,-156.47,0,0
643,2007-11-27,20.27,-156.47,0,0
644,2008-05-29,20.27,-156.47,0,0
645,2008-11-02,20.27,-156.47,0,0
646,2009-03-05,20.27,-156.47,0,0
647,2009-06-30,20.27,-156.47,0,0
648,2009-12-11,20.27,-156.47,0,0
649,2010-10-30,20.27,-156.47,0,0
650,2011-03-29,20.27,-156.47,0,0
651,2011-07-10,20.27,-156.47,0,0
652,2011-11-01,20.27,-156.47,0,0
653,2012-03-05,20.27,-156.47,0,0
654,2004-04-13,20.35,-154.67,0,0
655,2004-11-03,20.35,-154.67,0,0
656,2005-03-02,20.35,-154.67,0,0
657,2005-07-19,20.35,-154.67,0,0
658,2005-12-20,20.35,-154.67,0,0
659,2006-08-20,20.35,-154.67,0,0
660,2007-03-08,20.35,-154.67,0,0
661,2007-11-25,20.35,-154.67,0,0
662,2008-05-27,20.35,-154.67,0,0
663,2008-10-31,20.35,-154.67,0,0
664,2009-03-02,20.35,-154.67,0,0
665,2009-06-28,20.35,-154.67,0,0
666,2009-12-01,20.35,-154.67,0,0
667,2010-10-26,20.35,-154.67,0,0
668,2011-03-27,20.35,-154.67,0,0
669,2011-07-08,20.35,-154.67,0,0
670,2011-10-29,20.35,-154.67,0,0
671,2012-02-27,20.35,-154.67,0,0
672,2012-07-03,20.35,-154.67,0,0
673,2003-11-12,22.11,-141.71,0,0
674,2004-04-03,22.11,-141.71,0,0
675,2004-10-27,22.11,-141.71,0,0
676,2005-02-25,22.11,-141.71,0,0
677,2005-07-14,22.11,-141.71,0,0
678,2005-12-12,22.11,-141.71,0,0
679,2006-07-12,22.11,-141.71,0,0
680,2007-02-28,22.11,-141.71,0,0
681,2007-10-25,22.11,-141.71,0,0
682,2008-05-16,22.11,-141.71,0,0
683,2008-10-23,22.11,-141.71,0,0
684,2009-02-19,22.11,-141.71,0,0
685,2009-05-31,22.11,-141.71,0,0
686,2009-11-04,22.11,-141.71,0,0
687,2010-10-20,22.11,-141.71,0,0
688,2011-03-07,22.11,-141.71,0,0
689,2011-06-05,22.11,-141.71,0,0
690,2011-10-23,22.11,-141.71,0,0
691,2012-02-19,22.11,-141.71,0,0
692,2004-02-19,22.99,-148.78,0,0
693,2004-10-19,22.99,-148.78,0,0
694,2005-02-14,22.99,-148.78,0,0
695,2005-07-07,22.99,-148.78,0,0
696,2005-12-03,22.99,-148.78,0,0
697,2006-05-23,22.99,-148.78,0,0
698,2007-02-17,22.99,-148.78,0,0
699,2007-08-09,22.99,-148.78,0,0
700,2008-04-20,22.99,-148.78,0,0
701,2008-10-16,22.99,-148.78,0,0
702,2008-12-28,22.99,-148.78,0,0
703,2009-05-23,22.99,-148.78,0,0
704,2009-10-26,22.99,-148.78,0,0
705,2010-10-12,22.99,-148.78,0,0
706,2011-02-22,22.99,-148.78,0,0
707,2011-05-26,22.99,-148.78,0,0
708,2011-10-15,22.99,-148.78,0,0
709,2012-01-05,22.99,-148.78,0,0
710,2012-05-26,22.99,-148.78,0,0
711,2004-02-18,23.15,-144.69,0,0
712,2004-10-19,23.15,-144.69,0,0
713,2005-02-13,23.15,-144.69,0,0
714,2005-07-07,23.15,-144.69,0,0
715,2005-12-03,23.15,-144.69,0,0
716,2006-05-22,23.15,-144.69,0,0
717,2007-02-15,23.15,-144.69,0,0
718,2007-08-09,23.15,-144.69,0,0
719,2008-04-18,23.15,-144.69,0,0
720,2008-10-15,23.15,-144.69,0,0
721,2008-12-27,23.15,-144.69,0,0
722,2009-05-19,23.15,-144.69,0,0
723,2009-10-25,23.15,-144.69,0,0
724,2010-10-12,23.15,-144.69,0,0
725,2011-02-21,23.15,-144.69,0,0
726,2011-05-25,23.15,-144.69,0,0
727,2011-10-15,23.15,-144.69,0,0
728,2012-01-04,23.15,-144.69,0,0
729,2012-05-25,23.15,-144.69,0,0
730,2004-02-17,23.35,-144.31,0,0
731,2004-10-18,23.35,-144.31,0,0
732,2005-02-12,23.35,-144.31,0,0
733,2005-07-06,23.35,-144.31,0,0
734,2005-12-02,23.35,-144.31,0,0
735,2006-05-21,23.35,-144.31,0,0
736,2007-02-15,23.35,-144.31,0,0
737,2007-08-08,23.35,-144.31,0,0
738,2008-04-17,23.35,-144.31,0,0
739,2008-10-15,23.35,-144.31,0,0
740,2008-12-27,23.35,-144.31,0,0
741,2009-05-18,23.35,-144.31,0,0
742,2009-10-25,23.35,-144.31,0,0
743,2010-10-11,23.35,-144.31,0,0
744,2011-02-21,23.35,-144.31,0,0
745,2011-05-25,23.35,-144.31,0,0
746,2011-10-15,23.35,-144.31,0,0
747,2012-01-04,23.35,-144.31,0,0
748,2012-05-25,23.35,-144.31,0,0
749,2003-11-11,24.03,-138.44,0,0
750,2004-03-31,24.03,-138.44,0,0
751,2004-10-26,24.03,-138.44,0,0
752,2005-02-20,24.03,-138.44,0,0
753,2005-07-12,24.03,-138.44,0,0
754,2005-12-11,24.03,-138.44,0,0
755,2006-07-08,24.03,-138.44,0,0
756,2007-02-26,24.03,-138.44,0,0
757,2007-10-18,24.03,-138.44,0,0
758,2008-05-15,24.03,-138.44,0,0
759,2008-10-22,24.03,-138.44,0,0
760,2009-02-17,24.03,-138.44,0,0
761,2009-05-30,24.03,-138.44,0,0
762,2009-11-02,24.03,-138.44,0,0
763,2010-10-19,24.03,-138.44,0,0
764,2011-03-05,24.03,-138.44,0,0
765,2011-06-04,24.03,-138.44,0,0
766,2011-10-21,24.03,-138.44,0,0
767,2012-02-11,24.03,-138.44,0,0
768,2004-02-21,24.21,-149.32,0,0
769,2004-10-20,24.21,-149.32,0,0
770,2005-02-15,24.21,-149.32,0,0
771,2005-07-08,24.21,-149.32,0,0
772,2005-12-04,24.21,-149.32,0,0
773,2006-05-26,24.21,-149.32,0,0
774,2007-02-18,24.21,-149.32,0,0
775,2007-08-19,24.21,-149.32,0,0
776,2008-04-25,24.21,-149.32,0,0
777,2008-10-17,24.21,-149.32,0,0
778,2008-12-29,24.21,-149.32,0,0
779,2009-05-24,24.21,-149.32,0,0
780,2009-10-27,24.21,-149.32,0,0
781,2010-10-13,24.21,-149.32,0,0
782,2011-02-23,24.21,-149.32,0,0
783,2011-05-30,24.21,-149.32,0,0
784,2011-10-17,24.21,-149.32,0,0
785,2012-02-03,24.21,-149.32,0,0
786,2012-06-20,24.21,-149.32,0,0
787,2003-11-02,24.52,-148.47,0,0
788,2004-02-29,24.52,-148.47,0,0
789,2004-10-21,24.52,-148.47,0,0
790,2005-02-15,24.52,-148.47,0,0
791,2005-07-08,24.52,-148.47,0,0
792,2005-12-05,24.52,-148.47,0,0
793,2006-05-26,24.52,-148.47,0,0
794,2007-02-18,24.52,-148.47,0,0
795,2007-08-19,24.52,-148.47,0,0
796,2008-04-29,24.52,-148.47,0,0
797,2008-10-17,24.52,-148.47,0,0
798,2008-12-30,24.52,-148.47,0,0
799,2009-05-24,24.52,-148.47,0,0
800,2009-10-28,24.52,-148.47,0,0
801,2010-10-14,24.52,-148.47,0,0
802,2011-02-24,24.52,-148.47,0,0
803,2011-05-30,24.52,-148.47,0,0
804,2011-10-17,24.52,-148.47,0,0
805,2012-02-04,24.52,-148.47,0,0
806,2003-11-10,24.73,-139.58,0,0
807,2004-03-30,24.73,-139.58,0,0
808,2004-10-25,24.73,-139.58,0,0
809,2005-02-20,24.73,-139.58,0,0
810,2005-07-12,24.73,-139.58,0,0
811,2005-12-10,24.73,-139.58,0,0
812,2006-06-06,24.73,-139.58,0,0
813,2007-02-23,24.73,-139.58,0,0
814,2007-10-18,24.73,-139.58,0,0
815,2008-05-14,24.73,-139.58,0,0
816,2008-10-21,24.73,-139.58,0,0
817,2009-02-17,24.73,-139.58,0,0
818,2009-05-29,24.73,-139.58,0,0
819,2009-11-01,24.73,-139.58,0,0
820,2010-10-18,24.73,-139.58,0,0
821,2011-03-01,24.73,-139.58,0,0
822,2011-06-03,24.73,-139.58,0,0
823,2011-10-21,24.73,-139.58,0,0
824,2012-02-11,24.73,-139.58,0,0
825,2003-10-26,28.41,-140.21,0,0
826,2004-08-27,28.41,-140.21,0,0
827,2005-01-16,28.41,-140.21,0,0
828,2005-05-20,28.41,-140.21,0,0
829,2005-11-28,28.41,-140.21,0,0
830,2006-05-16,28.41,-140.21,0,0
831,2006-12-20,28.41,-140.21,0,0
832,2007-07-25,28.41,-140.21,0,0
833,2008-04-03,28.41,-140.21,0,0
834,2008-07-10,28.41,-140.21,0,0
835,2008-12-18,28.41,-140.21,0,0
836,2009-05-15,28.41,-140.21,0,0
837,2009-10-21,28.41,-140.21,0,0
838,2010-10-07,28.41,-140.21,0,0
839,2011-02-12,28.41,-140.21,0,0
840,2011-05-13,28.41,-140.21,0,0
841,2011-10-11,28.41,-140.21,0,0
842,2011-12-31,28.41,-140.21,0,0
843,2012-05-17,28.41,-140.21,0,0
844,2003-10-26,28.54,-140.09,0,0
845,2004-01-19,28.54,-140.09,0,0
846,2004-08-16,28.54,-140.09,0,0
847,2005-01-06,28.54,-140.09,0,0
848,2005-05-19,28.54,-140.09,0,0
849,2005-11-13,28.54,-140.09,0,0
850,2006-05-14,28.54,-140.09,0,0
851,2006-12-20,28.54,-140.09,0,0
852,2007-07-24,28.54,-140.09,0,0
853,2008-04-02,28.54,-140.09,0,0
854,2008-07-09,28.54,-140.09,0,0
855,2008-12-17,28.54,-140.09,0,0
856,2009-05-15,28.54,-140.09,0,0
857,2009-10-20,28.54,-140.09,0,0
858,2010-10-06,28.54,-140.09,0,0
859,2011-02-11,28.54,-140.09,0,0
860,2011-05-13,28.54,-140.09,0,0
861,2011-10-10,28.54,-140.09,0,0
862,2011-12-31,28.54,-140.09,0,0
863,2003-10-24,29.37,-139.91,0,0
864,2004-01-19,29.37,-139.91,0,0
865,2004-08-15,29.37,-139.91,0,0
866,2005-01-05,29.37,-139.91,0,0
867,2005-05-18,29.37,-139.91,0,0
868,2005-11-12,29.37,-139.91,0,0
869,2006-05-12,29.37,-139.91,0,0
870,2006-12-18,29.37,-139.91,0,0
871,2007-07-24,29.37,-139.91,0,0
872,2008-03-15,29.37,-139.91,0,0
873,2008-07-07,29.37,-139.91,0,0
874,2008-12-16,29.37,-139.91,0,0
875,2009-05-13,29.37,-139.91,0,0
876,2009-10-19,29.37,-139.91,0,0
877,2010-10-05,29.37,-139.91,0,0
878,2011-02-10,29.37,-139.91,0,0
879,2011-05-12,29.37,-139.91,0,0
880,2011-10-09,29.37,-139.91,0,0
881,2011-12-15,29.37,-139.91,0,0
882,2003-10-24,29.98,-140,0,0
883,2004-08-15,29.98,-140,0,0
884,2004-12-30,29.98,-140,0,0
885,2005-05-18,29.98,-140,0,0
886,2005-11-11,29.98,-140,0,0
887,2006-05-11,29.98,-140,0,0
888,2006-12-18,29.98,-140,0,0
889,2007-07-23,29.98,-140,0,0
890,2008-03-14,29.98,-140,0,0
891,2008-07-07,29.98,-140,0,0
892,2008-12-15,29.98,-140,0,0
893,2009-05-13,29.98,-140,0,0
894,2009-10-18,29.98,-140,0,0
895,2010-10-05,29.98,-140,0,0
896,2011-02-10,29.98,-140,0,0
897,2011-05-11,29.98,-140,0,0
898,2011-10-08,29.98,-140,0,0
899,2011-12-15,29.98,-140,0,0
900,2012-05-14,29.98,-140,0,0
901,2003-10-23,31.54,-143.82,0,0
902,2004-01-01,31.54,-143.82,0,0
903,2004-08-03,31.54,-143.82,0,0
904,2004-12-25,31.54,-143.82,0,0
905,2005-05-16,31.54,-143.82,0,0
906,2005-11-10,31.54,-143.82,0,0
907,2006-05-10,31.54,-143.82,0,0
908,2006-12-16,31.54,-143.82,0,0
909,2007-07-21,31.54,-143.82,0,0
910,2008-03-09,31.54,-143.82,0,0
911,2008-07-05,31.54,-143.82,0,0
912,2008-12-14,31.54,-143.82,0,0
913,2009-05-12,31.54,-143.82,0,0
914,2009-10-18,31.54,-143.82,0,0
915,2010-10-04,31.54,-143.82,0,0
916,2011-02-08,31.54,-143.82,0,0
917,2011-05-10,31.54,-143.82,0,0
918,2011-10-07,31.54,-143.82,0,0
919,2011-12-14,31.54,-143.82,0,0
920,2003-10-23,31.72,-144.77,0,0
921,2003-12-31,31.72,-144.77,0,0
922,2004-08-02,31.72,-144.77,0,0
923,2004-12-24,31.72,-144.77,0,0
924,2005-05-16,31.72,-144.77,0,0
925,2005-11-09,31.72,-144.77,0,0
926,2006-05-10,31.72,-144.77,0,0
927,2006-12-14,31.72,-144.77,0,0
928,2007-07-19,31.72,-144.77,0,0
929,2008-03-08,31.72,-144.77,0,0
930,2008-07-05,31.72,-144.77,0,0
931,2008-12-14,31.72,-144.77,0,0
932,2009-05-10,31.72,-144.77,0,0
933,2009-10-17,31.72,-144.77,0,0
934,2010-10-03,31.72,-144.77,0,0
935,2011-02-05,31.72,-144.77,0,0
936,2011-05-10,31.72,-144.77,0,0
937,2011-10-07,31.72,-144.77,0,0
938,2011-12-13,31.72,-144.77,0,0
939,2003-08-18,32.35,-155.1,0,0
940,2003-12-20,32.35,-155.1,0,0
941,2004-05-25,32.35,-155.1,0,0
942,2004-12-17,32.35,-155.1,0,0
943,2005-04-17,32.35,-155.1,0,0
944,2005-10-29,32.35,-155.1,0,0
945,2006-04-12,32.35,-155.1,0,0
946,2006-12-02,32.35,-155.1,0,0
947,2007-07-13,32.35,-155.1,0,0
948,2008-03-02,32.35,-155.1,0,0
949,2008-06-29,32.35,-155.1,0,0
950,2008-12-08,32.35,-155.1,0,0
951,2009-04-16,32.35,-155.1,0,0
952,2009-08-19,32.35,-155.1,0,0
953,2010-07-23,32.35,-155.1,0,0
954,2010-12-18,32.35,-155.1,0,0
955,2011-04-23,32.35,-155.1,0,0
956,2011-08-16,32.35,-155.1,0,0
957,2011-12-07,32.35,-155.1,0,0
958,2003-10-22,32.37,-146.51,0,0
959,2003-12-30,32.37,-146.51,0,0
960,2004-08-01,32.37,-146.51,0,0
961,2004-12-24,32.37,-146.51,0,0
962,2005-05-16,32.37,-146.51,0,0
963,2005-11-09,32.37,-146.51,0,0
964,2006-05-09,32.37,-146.51,0,0
965,2006-12-12,32.37,-146.51,0,0
966,2007-07-19,32.37,-146.51,0,0
967,2008-03-08,32.37,-146.51,0,0
968,2008-07-04,32.37,-146.51,0,0
969,2008-12-13,32.37,-146.51,0,0
970,2009-05-09,32.37,-146.51,0,0
971,2009-10-16,32.37,-146.51,0,0
972,2010-10-03,32.37,-146.51,0,0
973,2011-02-05,32.37,-146.51,0,0
974,2011-05-09,32.37,-146.51,0,0
975,2011-10-07,32.37,-146.51,0,0
976,2011-12-13,32.37,-146.51,0,0
977,2003-10-20,32.76,-150.21,0,0
978,2003-12-22,32.76,-150.21,0,0
979,2004-07-16,32.76,-150.21,0,0
980,2004-12-21,32.76,-150.21,0,0
981,2005-05-11,32.76,-150.21,0,0
982,2005-11-05,32.76,-150.21,0,0
983,2006-04-16,32.76,-150.21,0,0
984,2006-12-08,32.76,-150.21,0,0
985,2007-07-15,32.76,-150.21,0,0
986,2008-03-04,32.76,-150.21,0,0
987,2008-07-02,32.76,-150.21,0,0
988,2008-12-11,32.76,-150.21,0,0
989,2009-04-25,32.76,-150.21,0,0
990,2009-08-31,32.76,-150.21,0,0
991,2010-08-05,32.76,-150.21,0,0
992,2010-12-20,32.76,-150.21,0,0
993,2011-04-25,32.76,-150.21,0,0
994,2011-10-04,32.76,-150.21,0,0
995,2011-12-10,32.76,-150.21,0,0
996,2003-10-21,33.06,-148.13,0,0
997,2004-07-19,33.06,-148.13,0,0
998,2004-12-22,33.06,-148.13,0,0
999,2005-05-12,33.06,-148.13,0,0
1000,2005-11-07,33.06,-148.13,0,0
1001,2006-04-26,33.06,-148.13,0,0
1002,2006-12-10,33.06,-148.13,0,0
1003,2007-07-16,33.06,-148.13,0,0
1004,2008-03-06,33.06,-148.13,0,0
1005,2008-07-03,33.06,-148.13,0,0
1006,2008-12-12,33.06,-148.13,0,0
1007,2009-04-26,33.06,-148.13,0,0
1008,2009-10-15,33.06,-148.13,0,0
1009,2010-08-16,33.06,-148.13,0,0
1010,2011-01-03,33.06,-148.13,0,0
1011,2011-05-08,33.06,-148.13,0,0
1012,2011-10-05,33.06,-148.13,0,0
1013,2011-12-11,33.06,-148.13,0,0
1014,2012-04-26,33.06,-148.13,0,0
1015,2003-10-22,33.08,-147.02,0,0
1016,2003-12-25,33.08,-147.02,0,0
1017,2004-07-23,33.08,-147.02,0,0
1018,2004-12-23,33.08,-147.02,0,0
1019,2005-05-15,33.08,-147.02,0,0
1020,2005-11-08,33.08,-147.02,0,0
1021,2006-05-09,33.08,-147.02,0,0
1022,2006-12-12,33.08,-147.02,0,0
1023,2007-07-18,33.08,-147.02,0,0
1024,2008-03-08,33.08,-147.02,0,0
1025,2008-07-04,33.08,-147.02,0,0
1026,2008-12-13,33.08,-147.02,0,0
1027,2009-04-27,33.08,-147.02,0,0
1028,2009-10-16,33.08,-147.02,0,0
1029,2010-08-17,33.08,-147.02,0,0
1030,2011-02-05,33.08,-147.02,0,0
1031,2011-05-09,33.08,-147.02,0,0
1032,2011-10-06,33.08,-147.02,0,0
1033,2011-12-12,33.08,-147.02,0,0
1034,2003-12-19,33.1,-156.49,0,0
1035,2004-05-23,33.1,-156.49,0,0
1036,2004-12-15,33.1,-156.49,0,0
1037,2005-04-15,33.1,-156.49,0,0
1038,2005-10-27,33.1,-156.49,0,0
1039,2006-04-04,33.1,-156.49,0,0
1040,2006-12-01,33.1,-156.49,0,0
1041,2007-07-10,33.1,-156.49,0,0
1042,2008-02-28,33.1,-156.49,0,0
1043,2008-06-28,33.1,-156.49,0,0
1044,2008-12-07,33.1,-156.49,0,0
1045,2009-04-14,33.1,-156.49,0,0
1046,2009-08-17,33.1,-156.49,0,0
1047,2010-07-16,33.1,-156.49,0,0
1048,2010-12-12,33.1,-156.49,0,0
1049,2011-04-22,33.1,-156.49,0,0
1050,2011-08-07,33.1,-156.49,0,0
1051,2011-12-06,33.1,-156.49,0,0
1052,2012-04-21,33.1,-156.49,0,0
1053,2003-12-18,33.26,-156.98,0,0
1054,2004-05-23,33.26,-156.98,0,0
1055,2004-12-15,33.26,-156.98,0,0
1056,2005-04-14,33.26,-156.98,0,0
1057,2005-10-27,33.26,-156.98,0,0
1058,2006-04-04,33.26,-156.98,0,0
1059,2006-11-30,33.26,-156.98,0,0
1060,2007-07-10,33.26,-156.98,0,0
1061,2008-02-23,33.26,-156.98,0,0
1062,2008-06-27,33.26,-156.98,0,0
1063,2008-12-06,33.26,-156.98,0,0
1064,2009-04-14,33.26,-156.98,0,0
1065,2009-08-07,33.26,-156.98,0,0
1066,2010-07-16,33.26,-156.98,0,0
1067,2010-12-11,33.26,-156.98,0,0
1068,2011-04-21,33.26,-156.98,0,0
1069,2011-08-06,33.26,-156.98,0,0
1070,2011-12-05,33.26,-156.98,0,0
1071,2012-04-20,33.26,-156.98,0,0
1072,2003-10-19,33.35,-150.87,0,0
1073,2003-12-22,33.35,-150.87,0,0
1074,2004-07-16,33.35,-150.87,0,0
1075,2004-12-20,33.35,-150.87,0,0
1076,2005-05-11,33.35,-150.87,0,0
1077,2005-11-05,33.35,-150.87,0,0
1078,2006-04-15,33.35,-150.87,0,0
1079,2006-12-06,33.35,-150.87,0,0
1080,2007-07-15,33.35,-150.87,0,0
1081,2008-03-04,33.35,-150.87,0,0
1082,2008-07-01,33.35,-150.87,0,0
1083,2008-12-10,33.35,-150.87,0,0
1084,2009-04-25,33.35,-150.87,0,0
1085,2009-08-30,33.35,-150.87,0,0
1086,2010-08-03,33.35,-150.87,0,0
1087,2010-12-20,33.35,-150.87,0,0
1088,2011-04-25,33.35,-150.87,0,0
1089,2011-10-03,33.35,-150.87,0,0
1090,2011-12-10,33.35,-150.87,0,0
1091,2003-12-18,39.9,-157.2,0,0
1092,2004-05-22,39.9,-157.2,0,0
1093,2004-12-14,39.9,-157.2,0,0
1094,2005-04-12,39.9,-157.2,0,0
1095,2005-10-26,39.9,-157.2,0,0
1096,2006-04-03,39.9,-157.2,0,0
1097,2006-11-29,39.9,-157.2,0,0
1098,2007-02-23,39.9,-157.2,0,0
1099,2007-07-08,39.9,-157.2,0,0
1100,2008-06-27,39.9,-157.2,0,0
1101,2008-12-05,39.9,-157.2,0,0
1102,2009-04-13,39.9,-157.2,0,0
1103,2009-08-07,39.9,-157.2,0,0
1104,2010-07-15,39.9,-157.2,0,0
1105,2010-12-11,39.9,-157.2,0,0
1106,2011-04-21,39.9,-157.2,0,0
1107,2011-08-06,39.9,-157.2,0,0
1108,2011-12-05,39.9,-157.2,0,0
1109,2012-04-20,39.9,-157.2,0,0
1110,2003-12-16,2.19,-135.73,0,0
1111,2004-12-12,2.19,-135.73,0,0
1112,2005-04-05,2.19,-135.73,0,0
1113,2005-10-23,2.19,-135.73,0,0
1114,2006-03-30,2.19,-135.73,0,0
1115,2006-11-15,2.19,-135.73,0,0
1116,2007-07-06,2.19,-135.73,0,0
1117,2008-02-19,2.19,-135.73,0,0
1118,2008-06-24,2.19,-135.73,0,0
1119,2008-12-02,2.19,-135.73,0,0
1120,2009-04-04,2.19,-135.73,0,0
1121,2009-08-04,2.19,-135.73,0,0
1122,2010-07-12,2.19,-135.73,0,0
1123,2010-12-08,2.19,-135.73,0,0
1124,2011-04-18,2.19,-135.73,0,0
1125,2011-07-25,2.19,-135.73,0,0
1126,2011-12-02,2.19,-135.73,0,0
1127,2012-04-13,2.19,-135.73,0,0
1128,2004-12-03,14.12,-157.12,0,0
1129,2005-03-27,14.12,-157.12,0,0
1130,2005-09-06,14.12,-157.12,0,0
1131,2006-02-18,14.12,-157.12,0,0
1132,2006-10-25,14.12,-157.12,0,0
1133,2007-04-07,14.12,-157.12,0,0
1134,2007-12-09,14.12,-157.12,0,0
1135,2008-06-06,14.12,-157.12,0,0
1136,2008-11-12,14.12,-157.12,0,0
1137,2009-03-17,14.12,-157.12,0,0
1138,2009-07-06,14.12,-157.12,0,0
1139,2010-06-09,14.12,-157.12,0,0
1140,2010-11-18,14.12,-157.12,0,0
1141,2011-04-09,14.12,-157.12,0,0
1142,2011-07-16,14.12,-157.12,0,0
1143,2011-11-18,14.12,-157.12,0,0
1144,2012-04-02,14.12,-157.12,0,0
1145,2012-07-28,14.12,-157.12,0,0
1146,2004-12-02,15.25,-157.55,0,0
1147,2005-03-10,15.25,-157.55,0,0
1148,2005-09-04,15.25,-157.55,0,0
1149,2006-02-16,15.25,-157.55,0,0
1150,2006-10-23,15.25,-157.55,0,0
1151,2007-04-02,15.25,-157.55,0,0
1152,2007-12-06,15.25,-157.55,0,0
1153,2008-06-03,15.25,-157.55,0,0
1154,2008-11-11,15.25,-157.55,0,0
1155,2009-03-10,15.25,-157.55,0,0
1156,2009-07-05,15.25,-157.55,0,0
1157,2010-06-05,15.25,-157.55,0,0
1158,2010-11-16,15.25,-157.55,0,0
1159,2011-04-09,15.25,-157.55,0,0
1160,2011-07-16,15.25,-157.55,0,0
1161,2011-11-17,15.25,-157.55,0,0
1162,2012-04-01,15.25,-157.55,0,0
1163,2012-07-26,15.25,-157.55,0,0
1164,2004-04-20,16.88,-159.15,0,0
1165,2004-11-29,16.88,-159.15,0,0
1166,2005-03-08,16.88,-159.15,0,0
1167,2005-08-22,16.88,-159.15,0,0
1168,2006-02-11,16.88,-159.15,0,0
1169,2006-10-19,16.88,-159.15,0,0
1170,2007-03-28,16.88,-159.15,0,0
1171,2007-12-01,16.88,-159.15,0,0
1172,2008-05-31,16.88,-159.15,0,0
1173,2008-11-08,16.88,-159.15,0,0
1174,2009-03-07,16.88,-159.15,0,0
1175,2009-07-03,16.88,-159.15,0,0
1176,2010-06-01,16.88,-159.15,0,0
1177,2010-11-02,16.88,-159.15,0,0
1178,2011-04-01,16.88,-159.15,0,0
1179,2011-07-13,16.88,-159.15,0,0
1180,2011-11-03,16.88,-159.15,0,0
1181,2012-03-30,16.88,-159.15,0,0
1182,2003-11-17,19.51,-144.23,0,0
1183,2004-10-31,19.51,-144.23,0,0
1184,2005-02-27,19.51,-144.23,0,0
1185,2005-07-16,19.51,-144.23,0,0
1186,2005-12-17,19.51,-144.23,0,0
1187,2006-07-23,19.51,-144.23,0,0
1188,2007-03-03,19.51,-144.23,0,0
1189,2007-10-30,19.51,-144.23,0,0
1190,2008-05-19,19.51,-144.23,0,0
1191,2008-10-28,19.51,-144.23,0,0
1192,2009-02-27,19.51,-144.23,0,0
1193,2009-06-25,19.51,-144.23,0,0
1194,2009-11-07,19.51,-144.23,0,0
1195,2010-10-23,19.51,-144.23,0,0
1196,2011-03-10,19.51,-144.23,0,0
1197,2011-07-04,19.51,-144.23,0,0
1198,2011-10-25,19.51,-144.23,0,0
1199,2012-02-21,19.51,-144.23,0,0
1200,2004-04-05,19.8,-143.03,0,0
1201,2004-10-30,19.8,-143.03,0,0
1202,2005-02-25,19.8,-143.03,0,0
1203,2005-07-16,19.8,-143.03,0,0
1204,2005-12-14,19.8,-143.03,0,0
1205,2006-07-15,19.8,-143.03,0,0
1206,2007-03-01,19.8,-143.03,0,0
1207,2007-10-28,19.8,-143.03,0,0
1208,2008-05-17,19.8,-143.03,0,0
1209,2008-10-25,19.8,-143.03,0,0
1210,2009-02-21,19.8,-143.03,0,0
1211,2009-06-04,19.8,-143.03,0,0
1212,2009-11-05,19.8,-143.03,0,0
1213,2010-10-22,19.8,-143.03,0,0
1214,2011-03-08,19.8,-143.03,0,0
1215,2011-06-07,19.8,-143.03,0,0
1216,2011-10-24,19.8,-143.03,0,0
1217,2012-02-20,19.8,-143.03,0,0
1218,2004-04-19,19.95,-156.16,0,0
1219,2004-11-17,19.95,-156.16,0,0
1220,2005-03-05,19.95,-156.16,0,0
1221,2005-08-20,19.95,-156.16,0,0
1222,2005-12-24,19.95,-156.16,0,0
1223,2006-10-17,19.95,-156.16,0,0
1224,2007-03-12,19.95,-156.16,0,0
1225,2007-11-27,19.95,-156.16,0,0
1226,2008-05-29,19.95,-156.16,0,0
1227,2008-11-03,19.95,-156.16,0,0
1228,2009-03-05,19.95,-156.16,0,0
1229,2009-07-01,19.95,-156.16,0,0
1230,2009-12-14,19.95,-156.16,0,0
1231,2010-10-31,19.95,-156.16,0,0
1232,2011-03-29,19.95,-156.16,0,0
1233,2011-07-10,19.95,-156.16,0,0
1234,2011-11-01,19.95,-156.16,0,0
1235,2012-03-07,19.95,-156.16,0,0
1236,2004-04-13,20.14,-148.94,0,0
1237,2004-11-03,20.14,-148.94,0,0
1238,2005-03-02,20.14,-148.94,0,0
1239,2005-07-19,20.14,-148.94,0,0
1240,2005-12-20,20.14,-148.94,0,0
1241,2006-08-20,20.14,-148.94,0,0
1242,2007-03-06,20.14,-148.94,0,0
1243,2007-11-24,20.14,-148.94,0,0
1244,2008-05-26,20.14,-148.94,0,0
1245,2008-10-30,20.14,-148.94,0,0
1246,2009-03-02,20.14,-148.94,0,0
1247,2009-06-28,20.14,-148.94,0,0
1248,2009-11-28,20.14,-148.94,0,0
1249,2010-10-26,20.14,-148.94,0,0
1250,2011-03-27,20.14,-148.94,0,0
1251,2011-07-08,20.14,-148.94,0,0
1252,2011-10-29,20.14,-148.94,0,0
1253,2012-02-27,20.14,-148.94,0,0
1254,2003-11-21,20.6,-154.81,0,0
1255,2004-11-04,20.6,-154.81,0,0
1256,2005-03-03,20.6,-154.81,0,0
1257,2005-07-21,20.6,-154.81,0,0
1258,2005-12-21,20.6,-154.81,0,0
1259,2006-08-21,20.6,-154.81,0,0
